,order_details_id,order_id,order_date,order_time,item_id,item_name,category,price,tax,total_revenu,dayofweek,hour
8613,8714,3821,2023-03-06,2026-04-10 12:29:52,107.0,Orange Chicken,Asian,16.5,1.32,17.82,0,12
8614,8715,3821,2023-03-06,2026-04-10 12:29:52,103.0,Hot Dog,American,9.0,0.72,9.72,0,12
8615,8716,3821,2023-03-06,2026-04-10 12:29:52,108.0,Tofu Pad Thai,Asian,14.5,1.16,15.66,0,12
8616,8717,3821,2023-03-06,2026-04-10 12:29:52,125.0,Spaghetti & Meatballs,Italian,17.95,1.44,19.39,0,12
8617,8718,3821,2023-03-06,2026-04-10 12:29:52,109.0,Korean Beef Bowl,Asian,17.95,1.44,19.39,0,12
8618,8719,3821,2023-03-06,2026-04-10 12:29:52,129.0,Mushroom Ravioli,Italian,15.5,1.24,16.74,0,12
8619,8720,3821,2023-03-06,2026-04-10 12:29:52,113.0,Edamame,Asian,5.0,0.4,5.4,0,12
8620,8721,3821,2023-03-06,2026-04-10 12:29:52,119.0,Chicken Torta,Mexican,11.95,0.96,12.91,0,12
8621,8722,3821,2023-03-06,2026-04-10 12:29:52,122.0,Chips & Salsa,Mexican,7.0,0.56,7.5600000000000005,0,12
8622,8723,3822,2023-03-06,2026-04-10 12:30:08,121.0,Cheese Quesadillas,Mexican,10.5,0.84,11.34,0,12
8623,8724,3823,2023-03-06,2026-04-10 12:31:40,103.0,Hot Dog,American,9.0,0.72,9.72,0,12
8624,8725,3824,2023-03-06,2026-04-10 12:37:22,112.0,Salmon Roll,Asian,14.95,1.2,16.15,0,12
8625,8726,3825,2023-03-06,2026-04-10 12:39:17,131.0,Chicken Parmesan,Italian,17.95,1.44,19.39,0,12
8626,8727,3826,2023-03-06,2026-04-10 12:39:33,116.0,Steak Tacos,Mexican,13.95,1.12,15.07,0,12
8627,8728,3826,2023-03-06,2026-04-10 12:39:33,102.0,Cheeseburger,American,13.95,1.12,15.07,0,12
8628,8729,3827,2023-03-06,2026-04-10 12:42:55,113.0,Edamame,Asian,5.0,0.4,5.4,0,12
8629,8730,3827,2023-03-06,2026-04-10 12:42:55,119.0,Chicken Torta,Mexican,11.95,0.96,12.91,0,12
8630,8731,3827,2023-03-06,2026-04-10 12:42:55,120.0,Steak Torta,Mexican,13.95,1.12,15.07,0,12
8631,8732,3828,2023-03-06,2026-04-10 12:48:55,101.0,Hamburger,American,12.95,1.04,13.989999999999998,0,12
8632,8733,3828,2023-03-06,2026-04-10 12:48:55,107.0,Orange Chicken,Asian,16.5,1.32,17.82,0,12
8633,8734,3828,2023-03-06,2026-04-10 12:48:55,108.0,Tofu Pad Thai,Asian,14.5,1.16,15.66,0,12
8634,8735,3828,2023-03-06,2026-04-10 12:48:55,117.0,Chicken Burrito,Mexican,12.95,1.04,13.989999999999998,0,12
8635,8736,3828,2023-03-06,2026-04-10 12:48:55,120.0,Steak Torta,Mexican,13.95,1.12,15.07,0,12
8636,8737,3828,2023-03-06,2026-04-10 12:48:55,105.0,Mac & Cheese,American,7.0,0.56,7.5600000000000005,0,12
8637,8738,3828,2023-03-06,2026-04-10 12:48:55,122.0,Chips & Salsa,Mexican,7.0,0.56,7.5600000000000005,0,12
8638,8739,3828,2023-03-06,2026-04-10 12:48:55,130.0,Shrimp Scampi,Italian,19.95,1.6,21.55,0,12
8639,8740,3828,2023-03-06,2026-04-10 12:48:55,130.0,Shrimp Scampi,Italian,19.95,1.6,21.55,0,12
8640,8741,3828,2023-03-06,2026-04-10 12:48:55,132.0,Eggplant Parmesan,Italian,16.95,1.36,18.31,0,12
8641,8742,3829,2023-03-06,2026-04-10 13:05:46,101.0,Hamburger,American,12.95,1.04,13.989999999999998,0,13
8642,8743,3830,2023-03-06,2026-04-10 13:09:50,109.0,Korean Beef Bowl,Asian,17.95,1.44,19.39,0,13
8643,8744,3831,2023-03-06,2026-04-10 13:14:53,123.0,Chips & Guacamole,Mexican,9.0,0.72,9.72,0,13
8644,8745,3832,2023-03-06,2026-04-10 13:23:16,121.0,Cheese Quesadillas,Mexican,10.5,0.84,11.34,0,13
8645,8746,3833,2023-03-06,2026-04-10 13:29:45,115.0,Chicken Tacos,Mexican,11.95,0.96,12.91,0,13
8646,8747,3833,2023-03-06,2026-04-10 13:29:45,102.0,Cheeseburger,American,13.95,1.12,15.07,0,13
8647,8748,3834,2023-03-06,2026-04-10 13:48:02,104.0,Veggie Burger,American,10.5,0.84,11.34,0,13
8648,8749,3834,2023-03-06,2026-04-10 13:48:02,109.0,Korean Beef Bowl,Asian,17.95,1.44,19.39,0,13
8649,8750,3834,2023-03-06,2026-04-10 13:48:02,129.0,Mushroom Ravioli,Italian,15.5,1.24,16.74,0,13
8650,8751,3834,2023-03-06,2026-04-10 13:48:02,111.0,California Roll,Asian,11.95,0.96,12.91,0,13
8651,8752,3835,2023-03-06,2026-04-10 13:59:21,117.0,Chicken Burrito,Mexican,12.95,1.04,13.989999999999998,0,13
8652,8753,3836,2023-03-06,2026-04-10 14:13:38,108.0,Tofu Pad Thai,Asian,14.5,1.16,15.66,0,14
8653,8754,3837,2023-03-06,2026-04-10 14:30:34,104.0,Veggie Burger,American,10.5,0.84,11.34,0,14
8654,8755,3838,2023-03-06,2026-04-10 14:47:21,101.0,Hamburger,American,12.95,1.04,13.989999999999998,0,14
8655,8756,3839,2023-03-06,2026-04-10 15:05:16,127.0,Meat Lasagna,Italian,17.95,1.44,19.39,0,15
8656,8757,3840,2023-03-06,2026-04-10 15:18:05,131.0,Chicken Parmesan,Italian,17.95,1.44,19.39,0,15
8657,8758,3840,2023-03-06,2026-04-10 15:18:05,132.0,Eggplant Parmesan,Italian,16.95,1.36,18.31,0,15
8658,8759,3841,2023-03-06,2026-04-10 15:18:10,105.0,Mac & Cheese,American,7.0,0.56,7.5600000000000005,0,15
8659,8760,3841,2023-03-06,2026-04-10 15:18:10,130.0,Shrimp Scampi,Italian,19.95,1.6,21.55,0,15
8660,8761,3842,2023-03-06,2026-04-10 15:41:03,101.0,Hamburger,American,12.95,1.04,13.989999999999998,0,15
8661,8762,3842,2023-03-06,2026-04-10 15:41:03,129.0,Mushroom Ravioli,Italian,15.5,1.24,16.74,0,15
8662,8763,3843,2023-03-06,2026-04-10 15:46:23,101.0,Hamburger,American,12.95,1.04,13.989999999999998,0,15
8663,8764,3843,2023-03-06,2026-04-10 15:46:23,132.0,Eggplant Parmesan,Italian,16.95,1.36,18.31,0,15
8664,8765,3844,2023-03-06,2026-04-10 15:59:29,103.0,Hot Dog,American,9.0,0.72,9.72,0,15
8665,8766,3844,2023-03-06,2026-04-10 15:59:29,106.0,French Fries,American,7.0,0.56,7.5600000000000005,0,15
8666,8767,3845,2023-03-06,2026-04-10 16:01:00,108.0,Tofu Pad Thai,Asian,14.5,1.16,15.66,0,16
8667,8768,3845,2023-03-06,2026-04-10 16:01:00,117.0,Chicken Burrito,Mexican,12.95,1.04,13.989999999999998,0,16
8668,8769,3846,2023-03-06,2026-04-10 16:14:40,113.0,Edamame,Asian,5.0,0.4,5.4,0,16
8669,8770,3846,2023-03-06,2026-04-10 16:14:40,131.0,Chicken Parmesan,Italian,17.95,1.44,19.39,0,16
8670,8771,3847,2023-03-06,2026-04-10 16:47:39,109.0,Korean Beef Bowl,Asian,17.95,1.44,19.39,0,16
8671,8772,3847,2023-03-06,2026-04-10 16:47:39,127.0,Meat Lasagna,Italian,17.95,1.44,19.39,0,16
8672,8773,3848,2023-03-06,2026-04-10 17:02:56,125.0,Spaghetti & Meatballs,Italian,17.95,1.44,19.39,0,17
8673,8774,3849,2023-03-06,2026-04-10 17:05:52,122.0,Chips & Salsa,Mexican,7.0,0.56,7.5600000000000005,0,17
8674,8775,3850,2023-03-06,2026-04-10 17:12:49,132.0,Eggplant Parmesan,Italian,16.95,1.36,18.31,0,17
8675,8776,3851,2023-03-06,2026-04-10 17:15:19,103.0,Hot Dog,American,9.0,0.72,9.72,0,17
8676,8777,3851,2023-03-06,2026-04-10 17:15:19,119.0,Chicken Torta,Mexican,11.95,0.96,12.91,0,17
8677,8778,3851,2023-03-06,2026-04-10 17:15:19,121.0,Cheese Quesadillas,Mexican,10.5,0.84,11.34,0,17
8678,8779,3852,2023-03-06,2026-04-10 17:27:18,109.0,Korean Beef Bowl,Asian,17.95,1.44,19.39,0,17
8679,8780,3852,2023-03-06,2026-04-10 17:27:18,118.0,Steak Burrito,Mexican,14.95,1.2,16.15,0,17
8680,8781,3852,2023-03-06,2026-04-10 17:27:18,106.0,French Fries,American,7.0,0.56,7.5600000000000005,0,17
8681,8782,3853,2023-03-06,2026-04-10 17:46:48,116.0,Steak Tacos,Mexican,13.95,1.12,15.07,0,17
8682,8783,3853,2023-03-06,2026-04-10 17:46:48,129.0,Mushroom Ravioli,Italian,15.5,1.24,16.74,0,17
8683,8784,3853,2023-03-06,2026-04-10 17:46:48,113.0,Edamame,Asian,5.0,0.4,5.4,0,17
8684,8785,3853,2023-03-06,2026-04-10 17:46:48,113.0,Edamame,Asian,5.0,0.4,5.4,0,17
8685,8786,3854,2023-03-06,2026-04-10 18:00:49,117.0,Chicken Burrito,Mexican,12.95,1.04,13.989999999999998,0,18
8686,8787,3855,2023-03-06,2026-04-10 18:08:43,102.0,Cheeseburger,American,13.95,1.12,15.07,0,18
8687,8788,3855,2023-03-06,2026-04-10 18:08:43,124.0,Spaghetti,Italian,14.5,1.16,15.66,0,18
8688,8789,3856,2023-03-06,2026-04-10 18:15:58,125.0,Spaghetti & Meatballs,Italian,17.95,1.44,19.39,0,18
8689,8790,3856,2023-03-06,2026-04-10 18:15:58,113.0,Edamame,Asian,5.0,0.4,5.4,0,18
8690,8791,3856,2023-03-06,2026-04-10 18:15:58,120.0,Steak Torta,Mexican,13.95,1.12,15.07,0,18
8691,8792,3856,2023-03-06,2026-04-10 18:15:58,105.0,Mac & Cheese,American,7.0,0.56,7.5600000000000005,0,18
8692,8793,3857,2023-03-06,2026-04-10 18:28:28,113.0,Edamame,Asian,5.0,0.4,5.4,0,18
8693,8794,3858,2023-03-06,2026-04-10 18:42:52,109.0,Korean Beef Bowl,Asian,17.95,1.44,19.39,0,18
8694,8795,3858,2023-03-06,2026-04-10 18:42:52,119.0,Chicken Torta,Mexican,11.95,0.96,12.91,0,18
8695,8796,3858,2023-03-06,2026-04-10 18:42:52,119.0,Chicken Torta,Mexican,11.95,0.96,12.91,0,18
8696,8797,3859,2023-03-06,2026-04-10 18:48:17,115.0,Chicken Tacos,Mexican,11.95,0.96,12.91,0,18
8697,8798,3860,2023-03-06,2026-04-10 18:59:18,108.0,Tofu Pad Thai,Asian,14.5,1.16,15.66,0,18
8698,8799,3860,2023-03-06,2026-04-10 18:59:18,126.0,Fettuccine Alfredo,Italian,14.5,1.16,15.66,0,18
8699,8800,3860,2023-03-06,2026-04-10 18:59:18,128.0,Cheese Lasagna,Italian,15.5,1.24,16.74,0,18
8700,8801,3860,2023-03-06,2026-04-10 18:59:18,132.0,Eggplant Parmesan,Italian,16.95,1.36,18.31,0,18
8701,8802,3861,2023-03-06,2026-04-10 19:15:15,103.0,Hot Dog,American,9.0,0.72,9.72,0,19
8702,8803,3861,2023-03-06,2026-04-10 19:15:15,126.0,Fettuccine Alfredo,Italian,14.5,1.16,15.66,0,19
8703,8804,3861,2023-03-06,2026-04-10 19:15:15,112.0,Salmon Roll,Asian,14.95,1.2,16.15,0,19
8704,8805,3861,2023-03-06,2026-04-10 19:15:15,106.0,French Fries,American,7.0,0.56,7.5600000000000005,0,19
8705,8806,3862,2023-03-06,2026-04-10 19:18:42,117.0,Chicken Burrito,Mexican,12.95,1.04,13.989999999999998,0,19
8706,8807,3863,2023-03-06,2026-04-10 19:50:37,110.0,Pork Ramen,Asian,17.95,1.44,19.39,0,19
8707,8808,3863,2023-03-06,2026-04-10 19:50:37,127.0,Meat Lasagna,Italian,17.95,1.44,19.39,0,19
8708,8809,3863,2023-03-06,2026-04-10 19:50:37,113.0,Edamame,Asian,5.0,0.4,5.4,0,19
8709,8810,3864,2023-03-06,2026-04-10 19:57:15,113.0,Edamame,Asian,5.0,0.4,5.4,0,19
8710,8811,3864,2023-03-06,2026-04-10 19:57:15,106.0,French Fries,American,7.0,0.56,7.5600000000000005,0,19
8711,8812,3865,2023-03-06,2026-04-10 19:58:48,124.0,Spaghetti,Italian,14.5,1.16,15.66,0,19
8712,8813,3865,2023-03-06,2026-04-10 19:58:48,109.0,Korean Beef Bowl,Asian,17.95,1.44,19.39,0,19
8713,8814,3865,2023-03-06,2026-04-10 19:58:48,122.0,Chips & Salsa,Mexican,7.0,0.56,7.5600000000000005,0,19
8714,8815,3865,2023-03-06,2026-04-10 19:58:48,130.0,Shrimp Scampi,Italian,19.95,1.6,21.55,0,19
8715,8816,3866,2023-03-06,2026-04-10 20:01:26,124.0,Spaghetti,Italian,14.5,1.16,15.66,0,20
8716,8817,3866,2023-03-06,2026-04-10 20:01:26,112.0,Salmon Roll,Asian,14.95,1.2,16.15,0,20
8717,8818,3866,2023-03-06,2026-04-10 20:01:26,105.0,Mac & Cheese,American,7.0,0.56,7.5600000000000005,0,20
8718,8819,3867,2023-03-06,2026-04-10 20:10:12,101.0,Hamburger,American,12.95,1.04,13.989999999999998,0,20
8719,8820,3867,2023-03-06,2026-04-10 20:10:12,117.0,Chicken Burrito,Mexican,12.95,1.04,13.989999999999998,0,20
8720,8821,3867,2023-03-06,2026-04-10 20:10:12,111.0,California Roll,Asian,11.95,0.96,12.91,0,20
8721,8822,3868,2023-03-06,2026-04-10 20:18:30,101.0,Hamburger,American,12.95,1.04,13.989999999999998,0,20
8722,8823,3869,2023-03-06,2026-04-10 20:29:18,101.0,Hamburger,American,12.95,1.04,13.989999999999998,0,20
8723,8824,3869,2023-03-06,2026-04-10 20:29:18,118.0,Steak Burrito,Mexican,14.95,1.2,16.15,0,20
8724,8825,3869,2023-03-06,2026-04-10 20:29:18,119.0,Chicken Torta,Mexican,11.95,0.96,12.91,0,20
8725,8826,3870,2023-03-06,2026-04-10 20:34:43,102.0,Cheeseburger,American,13.95,1.12,15.07,0,20
8726,8827,3870,2023-03-06,2026-04-10 20:34:43,124.0,Spaghetti,Italian,14.5,1.16,15.66,0,20
8727,8828,3870,2023-03-06,2026-04-10 20:34:43,120.0,Steak Torta,Mexican,13.95,1.12,15.07,0,20
8728,8829,3870,2023-03-06,2026-04-10 20:34:43,132.0,Eggplant Parmesan,Italian,16.95,1.36,18.31,0,20
8729,8830,3871,2023-03-06,2026-04-10 21:12:07,126.0,Fettuccine Alfredo,Italian,14.5,1.16,15.66,0,21
8730,8831,3871,2023-03-06,2026-04-10 21:12:07,113.0,Edamame,Asian,5.0,0.4,5.4,0,21
8731,8832,3871,2023-03-06,2026-04-10 21:12:07,114.0,Potstickers,Asian,9.0,0.72,9.72,0,21
8732,8833,3872,2023-03-06,2026-04-10 21:18:50,107.0,Orange Chicken,Asian,16.5,1.32,17.82,0,21
8733,8834,3872,2023-03-06,2026-04-10 21:18:50,119.0,Chicken Torta,Mexican,11.95,0.96,12.91,0,21
8734,8835,3872,2023-03-06,2026-04-10 21:18:50,130.0,Shrimp Scampi,Italian,19.95,1.6,21.55,0,21
8735,8836,3873,2023-03-06,2026-04-10 21:22:02,127.0,Meat Lasagna,Italian,17.95,1.44,19.39,0,21
8736,8837,3874,2023-03-06,2026-04-10 21:28:26,105.0,Mac & Cheese,American,7.0,0.56,7.5600000000000005,0,21
8737,8838,3874,2023-03-06,2026-04-10 21:28:26,122.0,Chips & Salsa,Mexican,7.0,0.56,7.5600000000000005,0,21
8738,8839,3874,2023-03-06,2026-04-10 21:28:26,106.0,French Fries,American,7.0,0.56,7.5600000000000005,0,21
8739,8840,3875,2023-03-06,2026-04-10 21:28:27,107.0,Orange Chicken,Asian,16.5,1.32,17.82,0,21
8740,8842,3876,2023-03-06,2026-04-10 21:34:49,110.0,Pork Ramen,Asian,17.95,1.44,19.39,0,21
8741,8843,3877,2023-03-06,2026-04-10 22:13:59,115.0,Chicken Tacos,Mexican,11.95,0.96,12.91,0,22
8742,8844,3877,2023-03-06,2026-04-10 22:13:59,124.0,Spaghetti,Italian,14.5,1.16,15.66,0,22
8743,8845,3877,2023-03-06,2026-04-10 22:13:59,123.0,Chips & Guacamole,Mexican,9.0,0.72,9.72,0,22
8744,8846,3878,2023-03-06,2026-04-10 22:23:06,109.0,Korean Beef Bowl,Asian,17.95,1.44,19.39,0,22
8745,8847,3879,2023-03-06,2026-04-10 22:41:23,117.0,Chicken Burrito,Mexican,12.95,1.04,13.989999999999998,0,22
8746,8848,3880,2023-03-07,2026-04-10 11:38:08,101.0,Hamburger,American,12.95,1.04,13.989999999999998,1,11
8747,8849,3880,2023-03-07,2026-04-10 11:38:08,112.0,Salmon Roll,Asian,14.95,1.2,16.15,1,11
8748,8850,3880,2023-03-07,2026-04-10 11:38:08,113.0,Edamame,Asian,5.0,0.4,5.4,1,11
8749,8851,3880,2023-03-07,2026-04-10 11:38:08,119.0,Chicken Torta,Mexican,11.95,0.96,12.91,1,11
8750,8852,3881,2023-03-07,2026-04-10 11:46:18,120.0,Steak Torta,Mexican,13.95,1.12,15.07,1,11
8751,8853,3882,2023-03-07,2026-04-10 11:47:47,107.0,Orange Chicken,Asian,16.5,1.32,17.82,1,11
8752,8854,3883,2023-03-07,2026-04-10 11:48:30,121.0,Cheese Quesadillas,Mexican,10.5,0.84,11.34,1,11
8753,8855,3884,2023-03-07,2026-04-10 11:52:36,109.0,Korean Beef Bowl,Asian,17.95,1.44,19.39,1,11
8754,8856,3884,2023-03-07,2026-04-10 11:52:36,129.0,Mushroom Ravioli,Italian,15.5,1.24,16.74,1,11
8755,8857,3884,2023-03-07,2026-04-10 11:52:36,118.0,Steak Burrito,Mexican,14.95,1.2,16.15,1,11
8756,8858,3884,2023-03-07,2026-04-10 11:52:36,130.0,Shrimp Scampi,Italian,19.95,1.6,21.55,1,11
8757,8859,3885,2023-03-07,2026-04-10 12:08:34,108.0,Tofu Pad Thai,Asian,14.5,1.16,15.66,1,12
8758,8860,3886,2023-03-07,2026-04-10 12:23:20,116.0,Steak Tacos,Mexican,13.95,1.12,15.07,1,12
8759,8861,3886,2023-03-07,2026-04-10 12:23:20,102.0,Cheeseburger,American,13.95,1.12,15.07,1,12
8760,8862,3886,2023-03-07,2026-04-10 12:23:20,127.0,Meat Lasagna,Italian,17.95,1.44,19.39,1,12
8761,8863,3886,2023-03-07,2026-04-10 12:23:20,111.0,California Roll,Asian,11.95,0.96,12.91,1,12
8762,8864,3886,2023-03-07,2026-04-10 12:23:20,118.0,Steak Burrito,Mexican,14.95,1.2,16.15,1,12
8763,8865,3886,2023-03-07,2026-04-10 12:23:20,105.0,Mac & Cheese,American,7.0,0.56,7.5600000000000005,1,12
8764,8866,3886,2023-03-07,2026-04-10 12:23:20,130.0,Shrimp Scampi,Italian,19.95,1.6,21.55,1,12
8765,8867,3886,2023-03-07,2026-04-10 12:23:20,131.0,Chicken Parmesan,Italian,17.95,1.44,19.39,1,12
8766,8868,3887,2023-03-07,2026-04-10 12:24:10,101.0,Hamburger,American,12.95,1.04,13.989999999999998,1,12
8767,8869,3887,2023-03-07,2026-04-10 12:24:10,101.0,Hamburger,American,12.95,1.04,13.989999999999998,1,12
8768,8870,3887,2023-03-07,2026-04-10 12:24:10,125.0,Spaghetti & Meatballs,Italian,17.95,1.44,19.39,1,12
8769,8871,3887,2023-03-07,2026-04-10 12:24:10,118.0,Steak Burrito,Mexican,14.95,1.2,16.15,1,12
8770,8872,3887,2023-03-07,2026-04-10 12:24:10,130.0,Shrimp Scampi,Italian,19.95,1.6,21.55,1,12
8771,8873,3887,2023-03-07,2026-04-10 12:24:10,131.0,Chicken Parmesan,Italian,17.95,1.44,19.39,1,12
8772,8874,3887,2023-03-07,2026-04-10 12:24:10,131.0,Chicken Parmesan,Italian,17.95,1.44,19.39,1,12
8773,8875,3888,2023-03-07,2026-04-10 12:52:11,120.0,Steak Torta,Mexican,13.95,1.12,15.07,1,12
8774,8876,3889,2023-03-07,2026-04-10 13:28:07,110.0,Pork Ramen,Asian,17.95,1.44,19.39,1,13
8775,8877,3890,2023-03-07,2026-04-10 14:01:23,117.0,Chicken Burrito,Mexican,12.95,1.04,13.989999999999998,1,14
8776,8878,3891,2023-03-07,2026-04-10 14:42:35,107.0,Orange Chicken,Asian,16.5,1.32,17.82,1,14
8777,8879,3891,2023-03-07,2026-04-10 14:42:35,132.0,Eggplant Parmesan,Italian,16.95,1.36,18.31,1,14
8778,8880,3892,2023-03-07,2026-04-10 15:00:38,101.0,Hamburger,American,12.95,1.04,13.989999999999998,1,15
8779,8881,3892,2023-03-07,2026-04-10 15:00:38,102.0,Cheeseburger,American,13.95,1.12,15.07,1,15
8780,8882,3892,2023-03-07,2026-04-10 15:00:38,103.0,Hot Dog,American,9.0,0.72,9.72,1,15
8781,8883,3893,2023-03-07,2026-04-10 15:06:30,117.0,Chicken Burrito,Mexican,12.95,1.04,13.989999999999998,1,15
8782,8884,3893,2023-03-07,2026-04-10 15:06:30,132.0,Eggplant Parmesan,Italian,16.95,1.36,18.31,1,15
8783,8885,3894,2023-03-07,2026-04-10 15:35:59,126.0,Fettuccine Alfredo,Italian,14.5,1.16,15.66,1,15
8784,8886,3894,2023-03-07,2026-04-10 15:35:59,130.0,Shrimp Scampi,Italian,19.95,1.6,21.55,1,15
8785,8887,3895,2023-03-07,2026-04-10 16:08:09,107.0,Orange Chicken,Asian,16.5,1.32,17.82,1,16
8786,8888,3895,2023-03-07,2026-04-10 16:08:09,109.0,Korean Beef Bowl,Asian,17.95,1.44,19.39,1,16
8787,8889,3895,2023-03-07,2026-04-10 16:08:09,129.0,Mushroom Ravioli,Italian,15.5,1.24,16.74,1,16
8788,8890,3895,2023-03-07,2026-04-10 16:08:09,132.0,Eggplant Parmesan,Italian,16.95,1.36,18.31,1,16
8789,8891,3896,2023-03-07,2026-04-10 16:09:05,103.0,Hot Dog,American,9.0,0.72,9.72,1,16
8790,8892,3896,2023-03-07,2026-04-10 16:09:05,124.0,Spaghetti,Italian,14.5,1.16,15.66,1,16
8791,8893,3897,2023-03-07,2026-04-10 16:14:53,112.0,Salmon Roll,Asian,14.95,1.2,16.15,1,16
8792,8894,3898,2023-03-07,2026-04-10 16:15:17,103.0,Hot Dog,American,9.0,0.72,9.72,1,16
8793,8895,3899,2023-03-07,2026-04-10 16:21:06,102.0,Cheeseburger,American,13.95,1.12,15.07,1,16
8794,8896,3899,2023-03-07,2026-04-10 16:21:06,111.0,California Roll,Asian,11.95,0.96,12.91,1,16
8795,8897,3899,2023-03-07,2026-04-10 16:21:06,130.0,Shrimp Scampi,Italian,19.95,1.6,21.55,1,16
8796,8898,3899,2023-03-07,2026-04-10 16:21:06,106.0,French Fries,American,7.0,0.56,7.5600000000000005,1,16
8797,8899,3900,2023-03-07,2026-04-10 16:26:19,104.0,Veggie Burger,American,10.5,0.84,11.34,1,16
8798,8900,3900,2023-03-07,2026-04-10 16:26:19,108.0,Tofu Pad Thai,Asian,14.5,1.16,15.66,1,16
8799,8901,3900,2023-03-07,2026-04-10 16:26:19,124.0,Spaghetti,Italian,14.5,1.16,15.66,1,16
8800,8902,3900,2023-03-07,2026-04-10 16:26:19,126.0,Fettuccine Alfredo,Italian,14.5,1.16,15.66,1,16
8801,8903,3901,2023-03-07,2026-04-10 16:34:59,126.0,Fettuccine Alfredo,Italian,14.5,1.16,15.66,1,16
8802,8904,3901,2023-03-07,2026-04-10 16:34:59,127.0,Meat Lasagna,Italian,17.95,1.44,19.39,1,16
8803,8905,3901,2023-03-07,2026-04-10 16:34:59,129.0,Mushroom Ravioli,Italian,15.5,1.24,16.74,1,16
8804,8906,3901,2023-03-07,2026-04-10 16:34:59,120.0,Steak Torta,Mexican,13.95,1.12,15.07,1,16
8805,8907,3902,2023-03-07,2026-04-10 17:01:11,116.0,Steak Tacos,Mexican,13.95,1.12,15.07,1,17
8806,8908,3903,2023-03-07,2026-04-10 17:18:44,101.0,Hamburger,American,12.95,1.04,13.989999999999998,1,17
8807,8909,3903,2023-03-07,2026-04-10 17:18:44,125.0,Spaghetti & Meatballs,Italian,17.95,1.44,19.39,1,17
8808,8910,3904,2023-03-07,2026-04-10 17:22:07,121.0,Cheese Quesadillas,Mexican,10.5,0.84,11.34,1,17
8809,8911,3904,2023-03-07,2026-04-10 17:22:07,131.0,Chicken Parmesan,Italian,17.95,1.44,19.39,1,17
8810,8912,3905,2023-03-07,2026-04-10 17:39:40,125.0,Spaghetti & Meatballs,Italian,17.95,1.44,19.39,1,17
8811,8913,3905,2023-03-07,2026-04-10 17:39:40,109.0,Korean Beef Bowl,Asian,17.95,1.44,19.39,1,17
8812,8914,3905,2023-03-07,2026-04-10 17:39:40,112.0,Salmon Roll,Asian,14.95,1.2,16.15,1,17
8813,8916,3907,2023-03-07,2026-04-10 18:06:44,107.0,Orange Chicken,Asian,16.5,1.32,17.82,1,18
8814,8917,3907,2023-03-07,2026-04-10 18:06:44,102.0,Cheeseburger,American,13.95,1.12,15.07,1,18
8815,8918,3907,2023-03-07,2026-04-10 18:06:44,110.0,Pork Ramen,Asian,17.95,1.44,19.39,1,18
8816,8919,3908,2023-03-07,2026-04-10 18:17:47,125.0,Spaghetti & Meatballs,Italian,17.95,1.44,19.39,1,18
8817,8920,3909,2023-03-07,2026-04-10 18:23:27,119.0,Chicken Torta,Mexican,11.95,0.96,12.91,1,18
8818,8921,3910,2023-03-07,2026-04-10 18:30:46,112.0,Salmon Roll,Asian,14.95,1.2,16.15,1,18
8819,8922,3911,2023-03-07,2026-04-10 18:41:26,101.0,Hamburger,American,12.95,1.04,13.989999999999998,1,18
8820,8923,3911,2023-03-07,2026-04-10 18:41:26,126.0,Fettuccine Alfredo,Italian,14.5,1.16,15.66,1,18
8821,8924,3911,2023-03-07,2026-04-10 18:41:26,120.0,Steak Torta,Mexican,13.95,1.12,15.07,1,18
8822,8925,3911,2023-03-07,2026-04-10 18:41:26,122.0,Chips & Salsa,Mexican,7.0,0.56,7.5600000000000005,1,18
8823,8926,3912,2023-03-07,2026-04-10 18:43:59,110.0,Pork Ramen,Asian,17.95,1.44,19.39,1,18
8824,8927,3913,2023-03-07,2026-04-10 18:45:53,101.0,Hamburger,American,12.95,1.04,13.989999999999998,1,18
8825,8928,3913,2023-03-07,2026-04-10 18:45:53,109.0,Korean Beef Bowl,Asian,17.95,1.44,19.39,1,18
8826,8929,3913,2023-03-07,2026-04-10 18:45:53,129.0,Mushroom Ravioli,Italian,15.5,1.24,16.74,1,18
8827,8930,3913,2023-03-07,2026-04-10 18:45:53,130.0,Shrimp Scampi,Italian,19.95,1.6,21.55,1,18
8828,8931,3914,2023-03-07,2026-04-10 19:08:43,101.0,Hamburger,American,12.95,1.04,13.989999999999998,1,19
8829,8932,3914,2023-03-07,2026-04-10 19:08:43,113.0,Edamame,Asian,5.0,0.4,5.4,1,19
8830,8933,3914,2023-03-07,2026-04-10 19:08:43,122.0,Chips & Salsa,Mexican,7.0,0.56,7.5600000000000005,1,19
8831,8934,3914,2023-03-07,2026-04-10 19:08:43,106.0,French Fries,American,7.0,0.56,7.5600000000000005,1,19
8832,8935,3915,2023-03-07,2026-04-10 19:12:55,126.0,Fettuccine Alfredo,Italian,14.5,1.16,15.66,1,19
8833,8936,3915,2023-03-07,2026-04-10 19:12:55,117.0,Chicken Burrito,Mexican,12.95,1.04,13.989999999999998,1,19
8834,8937,3916,2023-03-07,2026-04-10 19:20:59,126.0,Fettuccine Alfredo,Italian,14.5,1.16,15.66,1,19
8835,8938,3916,2023-03-07,2026-04-10 19:20:59,113.0,Edamame,Asian,5.0,0.4,5.4,1,19
